,time,Schools,Schools,Schools,Schools,Schools,Schools,Schools,City,City,City,City,City,City,City,Suburbs,Suburbs,Suburbs,Suburbs,Suburbs,Suburbs,Suburbs,Trasportation,Trasportation,Travel_Schools,Travel_Schools,Travel_Schools,Travel_Schools,Travel_Schools,Travel_Schools,Travel_Schools,Travel_Schools,Travel_Schools,Travel_City,Travel_City,Travel_City,Travel_City,Travel_City,Travel_City,Travel_City,Travel_City,Travel_City,Travel_Suburbs,Travel_Suburbs,Travel_Suburbs,Travel_Suburbs,Travel_Suburbs,Travel_Suburbs,Travel_Suburbs,Travel_Suburbs,Travel_Suburbs
52,53,{'nom'},48.22335114790763,472.70702183715264,479.06962701493984,4.62467349313578,4.844297517196872,{'nom'},{'nom'},48.22335114790763,472.70702183715264,479.06962701493984,4.62467349313578,4.844297517196872,{'nom'},{'nom'},48.22335114790763,472.70702183715264,479.06962701493984,4.62467349313578,4.844297517196872,{'nom'},{'nom'},{'nom'},0,0,0,0,0,0,48,472,479,0,0,0,0,0,0,48,472,479,0,0,0,0,0,0,48,472,479
53,54,{'nom'},47.9601193739438,468.1479184963257,483.8919621297306,4.559103340826931,4.8223351147907625,{'nom'},{'nom'},47.9601193739438,468.1479184963257,483.8919621297306,4.559103340826931,4.8223351147907625,{'nom'},{'nom'},47.9601193739438,468.1479184963257,483.8919621297306,4.559103340826931,4.8223351147907625,{'nom'},{'nom'},{'nom'},0,0,0,0,0,0,47,468,483,0,0,0,0,0,0,47,468,483,0,0,0,0,0,0,47,468,483
54,55,{'nom'},47.654593447698836,463.6574324851763,488.68797406712497,4.490486011149418,4.79601193739438,{'nom'},{'nom'},47.654593447698836,463.6574324851763,488.68797406712497,4.490486011149418,4.79601193739438,{'nom'},{'nom'},47.654593447698836,463.6574324851763,488.68797406712497,4.490486011149418,4.79601193739438,{'nom'},{'nom'},{'nom'},0,0,0,0,0,0,47,463,488,0,0,0,0,0,0,47,463,488,0,0,0,0,0,0,47,463,488
55,56,{'nom'},47.30821539174594,459.2383511963593,493.4534334118949,4.419081288816989,4.765459344769884,{'nom'},{'nom'},47.30821539174594,459.2383511963593,493.4534334118949,4.419081288816989,4.765459344769884,{'nom'},{'nom'},47.30821539174594,459.2383511963593,493.4534334118949,4.419081288816989,4.765459344769884,{'nom'},{'nom'},{'nom'},0,0,0,0,0,0,47,459,493,0,0,0,0,0,0,47,459,493,0,0,0,0,0,0,47,459,493
56,57,{'nom'},46.92254321948087,454.89320182944977,498.1842549510695,4.345149366909526,4.730821539174594,{'nom'},{'nom'},46.92254321948087,454.89320182944977,498.1842549510695,4.345149366909526,4.730821539174594,{'nom'},{'nom'},46.92254321948087,454.89320182944977,498.1842549510695,4.345149366909526,4.730821539174594,{'nom'},{'nom'},{'nom'},0,0,0,0,0,0,46,454,498,0,0,0,0,0,0,46,454,498,0,0,0,0,0,0,46,454,498
57,58,{'nom'},46.49923808215087,450.6242526448317,502.8765092730176,4.268949184618079,4.692254321948087,{'nom'},{'nom'},46.49923808215087,450.6242526448317,502.8765092730176,4.268949184618079,4.692254321948087,{'nom'},{'nom'},46.49923808215087,450.6242526448317,502.8765092730176,4.268949184618079,4.692254321948087,{'nom'},{'nom'},{'nom'},0,0,0,0,0,0,46,450,502,0,0,0,0,0,0,46,450,502,0,0,0,0,0,0,46,450,502
58,59,{'nom'},46.04005115580045,446.43351576296703,507.52643308123265,4.190736881864667,4.649923808215087,{'nom'},{'nom'},46.04005115580045,446.43351576296703,507.52643308123265,4.190736881864667,4.649923808215087,{'nom'},{'nom'},46.04005115580045,446.43351576296703,507.52643308123265,4.190736881864667,4.649923808215087,{'nom'},{'nom'},{'nom'},0,0,0,0,0,0,46,446,507,0,0,0,0,0,0,46,446,507,0,0,0,0,0,0,46,446,507
59,60,{'nom'},45.546810420898574,442.32275138228886,512.1304381968127,4.1107643806781695,4.604005115580045,{'nom'},{'nom'},45.546810420898574,442.32275138228886,512.1304381968127,4.1107643806781695,4.604005115580045,{'nom'},{'nom'},45.546810420898574,442.32275138228886,512.1304381968127,4.1107643806781695,4.604005115580045,{'nom'},{'nom'},{'nom'},0,0,0,0,0,0,45,442,512,0,0,0,0,0,0,45,442,512,0,0,0,0,0,0,45,442,512
60,61,{'nom'},45.021407479220585,438.29347328187697,516.6851192389026,4.029278100411872,4.554681042089857,{'nom'},{'nom'},45.021407479220585,438.29347328187697,516.6851192389026,4.029278100411872,4.554681042089857,{'nom'},{'nom'},45.021407479220585,438.29347328187697,516.6851192389026,4.029278100411872,4.554681042089857,{'nom'},{'nom'},{'nom'},0,0,0,0,0,0,45,438,516,0,0,0,0,0,0,45,438,516,0,0,0,0,0,0,45,438,516
61,62,{'nom'},44.46578454251978,434.3469554706557,521.1872599868248,3.946517811221253,4.502140747922058,{'nom'},{'nom'},44.46578454251978,434.3469554706557,521.1872599868248,3.946517811221253,4.502140747922058,{'nom'},{'nom'},44.46578454251978,434.3469554706557,521.1872599868248,3.946517811221253,4.502140747922058,{'nom'},{'nom'},{'nom'},0,0,0,0,0,0,44,434,521,0,0,0,0,0,0,44,434,521,0,0,0,0,0,0,44,434,521
62,63,{'nom'},43.88192171599932,430.4842398429242,525.6338384410767,3.862715627731522,4.446578454251978,{'nom'},{'nom'},43.88192171599932,430.4842398429242,525.6338384410767,3.862715627731522,4.446578454251978,{'nom'},{'nom'},43.88192171599932,430.4842398429242,525.6338384410767,3.862715627731522,4.446578454251978,{'nom'},{'nom'},{'nom'},0,0,0,0,0,0,43,430,525,0,0,0,0,0,0,43,430,525,0,0,0,0,0,0,43,430,525
63,64,{'nom'},43.27182468695112,426.7061447003724,530.0220306126766,3.7780951425517353,4.388192171599932,{'nom'},{'nom'},43.27182468695112,426.7061447003724,530.0220306126766,3.7780951425517353,4.388192171599932,{'nom'},{'nom'},43.27182468695112,426.7061447003724,530.0220306126766,3.7780951425517353,4.388192171599932,{'nom'},{'nom'},{'nom'},0,0,0,0,0,0,43,426,530,0,0,0,0,0,0,43,426,530,0,0,0,0,0,0,43,426,530
64,65,{'nom'},42.63751291551987,423.01327400310856,534.3492130813718,3.6928706972638623,4.327182468695112,{'nom'},{'nom'},42.63751291551987,423.01327400310856,534.3492130813718,3.6928706972638623,4.327182468695112,{'nom'},{'nom'},42.63751291551987,423.01327400310856,534.3492130813718,3.6928706972638623,4.327182468695112,{'nom'},{'nom'},{'nom'},0,0,0,0,0,0,42,423,534,0,0,0,0,0,0,42,423,534,0,0,0,0,0,0,42,423,534
65,66,{'nom'},41.98100841071666,419.4060272163598,538.6129643729238,3.607246786748778,4.263751291551987,{'nom'},{'nom'},41.98100841071666,419.4060272163598,538.6129643729238,3.607246786748778,4.263751291551987,{'nom'},{'nom'},41.98100841071666,419.4060272163598,538.6129643729238,3.607246786748778,4.263751291551987,{'nom'},{'nom'},{'nom'},0,0,0,0,0,0,41,419,538,0,0,0,0,0,0,41,419,538,0,0,0,0,0,0,41,419,538
66,67,{'nom'},41.304325160860046,415.8846096251448,542.8110652139954,3.5214175912150525,4.198100841071666,{'nom'},{'nom'},41.304325160860046,415.8846096251448,542.8110652139954,3.5214175912150525,4.198100841071666,{'nom'},{'nom'},41.304325160860046,415.8846096251448,542.8110652139954,3.5214175912150525,4.198100841071666,{'nom'},{'nom'},{'nom'},0,0,0,0,0,0,41,415,542,0,0,0,0,0,0,41,415,542,0,0,0,0,0,0,41,415,542
67,68,{'nom'},40.609459273844905,412.4490429960739,546.9414977300814,3.4355666290708653,4.130432516086005,{'nom'},{'nom'},40.609459273844905,412.4490429960739,546.9414977300814,3.4355666290708653,4.130432516086005,{'nom'},{'nom'},40.609459273844905,412.4490429960739,546.9414977300814,3.4355666290708653,4.130432516086005,{'nom'},{'nom'},{'nom'},0,0,0,0,0,0,40,412,546,0,0,0,0,0,0,40,412,546,0,0,0,0,0,0,40,412,546
68,69,{'nom'},39.89837986927749,409.0991764732568,551.002443657466,3.349866522817074,4.06094592738449,{'nom'},{'nom'},39.89837986927749,409.0991764732568,551.002443657466,3.349866522817074,4.06094592738449,{'nom'},{'nom'},39.89837986927749,409.0991764732568,551.002443657466,3.349866522817074,4.06094592738449,{'nom'},{'nom'},{'nom'},0,0,0,0,0,0,39,409,551,0,0,0,0,0,0,39,409,551,0,0,0,0,0,0,39,409,551
69,70,{'nom'},39.17302075177746,405.8346976038291,554.9922816443938,3.2644788694277183,3.989837986927749,{'nom'},{'nom'},39.17302075177746,405.8346976038291,554.9922816443938,3.2644788694277183,3.989837986927749,{'nom'},{'nom'},39.17302075177746,405.8346976038291,554.9922816443938,3.2644788694277183,3.989837986927749,{'nom'},{'nom'},{'nom'},0,0,0,0,0,0,39,405,554,0,0,0,0,0,0,39,405,554,0,0,0,0,0,0,39,405,554
70,71,{'nom'},38.43527288280494,402.6551433976239,558.9095837195715,3.1795542062052253,3.9173020751777456,{'nom'},{'nom'},38.43527288280494,402.6551433976239,558.9095837195715,3.1795542062052253,3.9173020751777456,{'nom'},{'nom'},38.43527288280494,402.6551433976239,558.9095837195715,3.1795542062052253,3.9173020751777456,{'nom'},{'nom'},{'nom'},0,0,0,0,0,0,38,402,558,0,0,0,0,0,0,38,402,558,0,0,0,0,0,0,38,402,558
71,72,{'nom'},37.68697765735497,399.55991133479336,562.753111007852,3.0952320628305254,3.8435272882804936,{'nom'},{'nom'},37.68697765735497,399.55991133479336,562.753111007852,3.0952320628305254,3.8435272882804936,{'nom'},{'nom'},37.68697765735497,399.55991133479336,562.753111007852,3.0952320628305254,3.8435272882804936,{'nom'},{'nom'},{'nom'},0,0,0,0,0,0,37,399,562,0,0,0,0,0,0,37,399,562,0,0,0,0,0,0,37,399,562
72,73,{'nom'},36.929920981869294,396.5482702445435,566.5218087735875,3.0116410902498183,3.768697765735497,{'nom'},{'nom'},36.929920981869294,396.5482702445435,566.5218087735875,3.0116410902498183,3.768697765735497,{'nom'},{'nom'},36.929920981869294,396.5482702445435,566.5218087735875,3.0116410902498183,3.768697765735497,{'nom'},{'nom'},{'nom'},0,0,0,0,0,0,36,396,566,0,0,0,0,0,0,36,396,566,0,0,0,0,0,0,36,396,566
73,74,{'nom'},36.16582814080795,393.61937098741794,570.2148008717744,2.928899257125589,3.6929920981869295,{'nom'},{'nom'},36.16582814080795,393.61937098741794,570.2148008717744,2.928899257125589,3.6929920981869295,{'nom'},{'nom'},36.16582814080795,393.61937098741794,570.2148008717744,2.928899257125589,3.6929920981869295,{'nom'},{'nom'},{'nom'},0,0,0,0,0,0,36,393,570,0,0,0,0,0,0,36,393,570,0,0,0,0,0,0,36,393,570
74,75,{'nom'},35.396359431531934,390.77225688261314,573.8313836858551,2.8471141048047777,3.6165828140807954,{'nom'},{'nom'},35.396359431531934,390.77225688261314,573.8313836858551,2.8471141048047777,3.6165828140807954,{'nom'},{'nom'},35.396359431531934,390.77225688261314,573.8313836858551,2.8471141048047777,3.6165828140807954,{'nom'},{'nom'},{'nom'},0,0,0,0,0,0,35,390,573,0,0,0,0,0,0,35,390,573,0,0,0,0,0,0,35,390,573
75,76,{'nom'},34.62310654047632,388.00587383051555,577.3710196290083,2.7663830520975807,3.5396359431531934,{'nom'},{'nom'},34.62310654047632,388.00587383051555,577.3710196290083,2.7663830520975807,3.5396359431531934,{'nom'},{'nom'},34.62310654047632,388.00587383051555,577.3710196290083,2.7663830520975807,3.5396359431531934,{'nom'},{'nom'},{'nom'},0,0,0,0,0,0,34,388,577,0,0,0,0,0,0,34,388,577,0,0,0,0,0,0,34,388,577
76,77,{'nom'},33.8475896280216,385.31908008892265,580.833330283056,2.686793741592911,3.462310654047632,{'nom'},{'nom'},33.8475896280216,385.31908008892265,580.833330283056,2.686793741592911,3.462310654047632,{'nom'},{'nom'},33.8475896280216,385.31908008892265,580.833330283056,2.686793741592911,3.462310654047632,{'nom'},{'nom'},{'nom'},0,0,0,0,0,0,33,385,580,0,0,0,0,0,0,33,385,580,0,0,0,0,0,0,33,385,580
77,78,{'nom'},33.07125508495877,382.7106556691833,584.2180892458581,2.6084244197393285,3.3847589628021604,{'nom'},{'nom'},33.07125508495877,382.7106556691833,584.2180892458581,2.6084244197393285,3.3847589628021604,{'nom'},{'nom'},33.07125508495877,382.7106556691833,584.2180892458581,2.6084244197393285,3.3847589628021604,{'nom'},{'nom'},{'nom'},0,0,0,0,0,0,33,382,584,0,0,0,0,0,0,33,382,584,0,0,0,0,0,0,33,382,584
78,79,{'nom'},32.29547391993637,380.1793113257099,587.525214754354,2.5313443434734766,3.307125508495877,{'nom'},{'nom'},32.29547391993637,380.1793113257099,587.525214754354,2.5313443434734766,3.307125508495877,{'nom'},{'nom'},32.29547391993637,380.1793113257099,587.525214754354,2.5313443434734766,3.307125508495877,{'nom'},{'nom'},{'nom'},0,0,0,0,0,0,32,380,587,0,0,0,0,0,0,32,380,587,0,0,0,0,0,0,32,380,587
79,80,{'nom'},31.521540734706498,377.7236971189461,590.7547621463476,2.4556142067637667,3.229547391993637,{'nom'},{'nom'},31.521540734706498,377.7236971189461,590.7547621463476,2.4556142067637667,3.229547391993637,{'nom'},{'nom'},31.521540734706498,377.7236971189461,590.7547621463476,2.4556142067637667,3.229547391993637,{'nom'},{'nom'},{'nom'},0,0,0,0,0,0,31,377,590,0,0,0,0,0,0,31,377,590,0,0,0,0,0,0,31,377,590
80,81,{'nom'},30.750673242275607,375.34241053790635,593.9069162198183,2.3812865810397597,3.15215407347065,{'nom'},{'nom'},30.750673242275607,375.34241053790635,593.9069162198183,2.3812865810397597,3.15215407347065,{'nom'},{'nom'},30.750673242275607,375.34241053790635,593.9069162198183,2.3812865810397597,3.15215407347065,{'nom'},{'nom'},{'nom'},0,0,0,0,0,0,30,375,593,0,0,0,0,0,0,30,375,593,0,0,0,0,0,0,30,375,593
81,82,{'nom'},29.98401228213189,373.0340041738225,596.9819835440459,2.3084063640838446,3.0750673242275606,{'nom'},{'nom'},29.98401228213189,373.0340041738225,596.9819835440459,2.3084063640838446,3.0750673242275606,{'nom'},{'nom'},29.98401228213189,373.0340041738225,596.9819835440459,2.3084063640838446,3.0750673242275606,{'nom'},{'nom'},{'nom'},0,0,0,0,0,0,29,373,596,0,0,0,0,0,0,29,373,596,0,0,0,0,0,0,29,373,596
82,83,{'nom'},29.222622286478845,370.7969929412624,599.9803847722591,2.237011232560146,2.998401228213189,{'nom'},{'nom'},29.222622286478845,370.7969929412624,599.9803847722591,2.237011232560146,2.998401228213189,{'nom'},{'nom'},29.222622286478845,370.7969929412624,599.9803847722591,2.237011232560146,2.998401228213189,{'nom'},{'nom'},{'nom'},0,0,0,0,0,0,29,370,599,0,0,0,0,0,0,29,370,599,0,0,0,0,0,0,29,370,599
83,84,{'nom'},28.467492151767896,368.62986084732546,602.902647000907,2.1671320939369343,2.9222622286478845,{'nom'},{'nom'},28.467492151767896,368.62986084732546,602.902647000907,2.1671320939369343,2.9222622286478845,{'nom'},{'nom'},28.467492151767896,368.62986084732546,602.902647000907,2.1671320939369343,2.9222622286478845,{'nom'},{'nom'},{'nom'},0,0,0,0,0,0,28,368,602,0,0,0,0,0,0,28,368,602,0,0,0,0,0,0,28,368,602
84,85,{'nom'},27.719536470706814,366.53106731320975,605.7493962160838,2.098793534115706,2.8467492151767897,{'nom'},{'nom'},27.719536470706814,366.53106731320975,605.7493962160838,2.098793534115706,2.8467492151767897,{'nom'},{'nom'},27.719536470706814,366.53106731320975,605.7493962160838,2.098793534115706,2.8467492151767897,{'nom'},{'nom'},{'nom'},0,0,0,0,0,0,27,366,605,0,0,0,0,0,0,27,366,605,0,0,0,0,0,0,27,366,605
85,86,{'nom'},26.979597081243256,364.49905305560264,608.5213498631545,2.0320142576071225,2.7719536470706814,{'nom'},{'nom'},26.979597081243256,364.49905305560264,608.5213498631545,2.0320142576071225,2.7719536470706814,{'nom'},{'nom'},26.979597081243256,364.49905305560264,608.5213498631545,2.0320142576071225,2.7719536470706814,{'nom'},{'nom'},{'nom'},0,0,0,0,0,0,26,364,608,0,0,0,0,0,0,26,364,608,0,0,0,0,0,0,26,364,608
86,87,{'nom'},26.248444890705905,362.5322455380157,611.2193095712788,1.9668075175869735,2.6979597081243254,{'nom'},{'nom'},26.248444890705905,362.5322455380157,611.2193095712788,1.9668075175869735,2.6979597081243254,{'nom'},{'nom'},26.248444890705905,362.5322455380157,611.2193095712788,1.9668075175869735,2.6979597081243254,{'nom'},{'nom'},{'nom'},0,0,0,0,0,0,26,362,611,0,0,0,0,0,0,26,362,611,0,0,0,0,0,0,26,362,611
87,88,{'nom'},25.526781935257006,360.62906400439397,613.8441540603494,1.9031815336216933,2.6248444890705906,{'nom'},{'nom'},25.526781935257006,360.62906400439397,613.8441540603494,1.9031815336216933,2.6248444890705906,{'nom'},{'nom'},25.526781935257006,360.62906400439397,613.8441540603494,1.9031815336216933,2.6248444890705906,{'nom'},{'nom'},{'nom'},0,0,0,0,0,0,25,360,613,0,0,0,0,0,0,25,360,613,0,0,0,0,0,0,25,360,613
88,89,{'nom'},24.815243637002506,358.78792410912274,616.3968322538751,1.841139895271201,2.5526781935257006,{'nom'},{'nom'},24.815243637002506,358.78792410912274,616.3968322538751,1.841139895271201,2.5526781935257006,{'nom'},{'nom'},24.815243637002506,358.78792410912274,616.3968322538751,1.841139895271201,2.5526781935257006,{'nom'},{'nom'},{'nom'},0,0,0,0,0,0,24,358,616,0,0,0,0,0,0,24,358,616,0,0,0,0,0,0,24,358,616
89,90,{'nom'},24.114401223458707,357.0072421589663,618.8783566175754,1.7806819501564495,2.4815243637002506,{'nom'},{'nom'},24.114401223458707,357.0072421589663,618.8783566175754,1.7806819501564495,2.4815243637002506,{'nom'},{'nom'},24.114401223458707,357.0072421589663,618.8783566175754,1.7806819501564495,2.4815243637002506,{'nom'},{'nom'},{'nom'},0,0,0,0,0,0,24,357,618,0,0,0,0,0,0,24,357,618,0,0,0,0,0,0,24,357,618
90,91,{'nom'},23.424764276533196,355.28543898354593,621.2897967399213,1.721803175420359,2.4114401223458706,{'nom'},{'nom'},23.424764276533196,355.28543898354593,621.2897967399213,1.721803175420359,2.4114401223458706,{'nom'},{'nom'},23.424764276533196,355.28543898354593,621.2897967399213,1.721803175420359,2.4114401223458706,{'nom'},{'nom'},{'nom'},0,0,0,0,0,0,23,355,621,0,0,0,0,0,0,23,355,621,0,0,0,0,0,0,23,355,621
91,92,{'nom'},22.746783380694712,353.6209434517311,623.6322731675746,1.664495531814836,2.3424764276533194,{'nom'},{'nom'},22.746783380694712,353.6209434517311,623.6322731675746,1.664495531814836,2.3424764276533194,{'nom'},{'nom'},22.746783380694712,353.6209434517311,623.6322731675746,1.664495531814836,2.3424764276533194,{'nom'},{'nom'},{'nom'},0,0,0,0,0,0,22,353,623,0,0,0,0,0,0,22,353,623,0,0,0,0,0,0,22,353,623
92,93,{'nom'},22.080852842539926,352.0121956518164,625.9069515056441,1.6087477999146844,2.2746783380694713,{'nom'},{'nom'},22.080852842539926,352.0121956518164,625.9069515056441,1.6087477999146844,2.2746783380694713,{'nom'},{'nom'},22.080852842539926,352.0121956518164,625.9069515056441,1.6087477999146844,2.2746783380694713,{'nom'},{'nom'},{'nom'},0,0,0,0,0,0,22,352,625,0,0,0,0,0,0,22,352,625,0,0,0,0,0,0,22,352,625
93,94,{'nom'},21.42731345647936,350.45764975362295,628.1150367898981,1.5545458981934261,2.2080852842539924,{'nom'},{'nom'},21.42731345647936,350.45764975362295,628.1150367898981,1.5545458981934261,2.2080852842539924,{'nom'},{'nom'},21.42731345647936,350.45764975362295,628.1150367898981,1.5545458981934261,2.2080852842539924,{'nom'},{'nom'},{'nom'},0,0,0,0,0,0,21,350,628,0,0,0,0,0,0,21,350,628,0,0,0,0,0,0,21,350,628
94,95,{'nom'},20.786455293729812,348.95577657072454,630.257768135546,1.5018731828983871,2.142731345647936,{'nom'},{'nom'},20.786455293729812,348.95577657072454,630.257768135546,1.5018731828983871,2.142731345647936,{'nom'},{'nom'},20.786455293729812,348.95577657072454,630.257768135546,1.5018731828983871,2.142731345647936,{'nom'},{'nom'},{'nom'},0,0,0,0,0,0,20,348,630,0,0,0,0,0,0,20,348,630,0,0,0,0,0,0,20,348,630
95,96,{'nom'},20.158520494192057,347.5050658408893,632.3364136649191,1.450710729835227,2.0786455293729813,{'nom'},{'nom'},20.158520494192057,347.5050658408893,632.3364136649191,1.450710729835227,2.0786455293729813,{'nom'},{'nom'},20.158520494192057,347.5050658408893,632.3364136649191,1.450710729835227,2.0786455293729813,{'nom'},{'nom'},{'nom'},0,0,0,0,0,0,20,347,632,0,0,0,0,0,0,20,347,632,0,0,0,0,0,0,20,347,632
96,97,{'nom'},19.543706043090676,346.1040282425715,634.3522657143383,1.4010375983178256,2.015852049419206,{'nom'},{'nom'},19.543706043090676,346.1040282425715,634.3522657143383,1.4010375983178256,2.015852049419206,{'nom'},{'nom'},19.543706043090676,346.1040282425715,634.3522657143383,1.4010375983178256,2.015852049419206,{'nom'},{'nom'},{'nom'},0,0,0,0,0,0,19,346,634,0,0,0,0,0,0,19,346,634,0,0,0,0,0,0,19,346,634
97,98,{'nom'},18.942166516442082,344.751197164911,636.3066363186473,1.3528310776604742,1.9543706043090676,{'nom'},{'nom'},18.942166516442082,344.751197164911,636.3066363186473,1.3528310776604742,1.9543706043090676,{'nom'},{'nom'},18.942166516442082,344.751197164911,636.3066363186473,1.3528310776604742,1.9543706043090676,{'nom'},{'nom'},{'nom'},0,0,0,0,0,0,18,344,636,0,0,0,0,0,0,18,344,636,0,0,0,0,0,0,18,344,636
98,99,{'nom'},18.354016781485974,343.4451302482229,638.2008529702915,1.3060669166881,1.8942166516442083,{'nom'},{'nom'},18.354016781485974,343.4451302482229,638.2008529702915,1.3060669166881,1.8942166516442083,{'nom'},{'nom'},18.354016781485974,343.4451302482229,638.2008529702915,1.3060669166881,1.8942166516442083,{'nom'},{'nom'},{'nom'},0,0,0,0,0,0,18,343,638,0,0,0,0,0,0,18,343,638,0,0,0,0,0,0,18,343,638
99,100,{'nom'},17.77933464015648,342.18441071140376,640.0362546484401,1.260719536819104,1.8354016781485973,{'nom'},{'nom'},17.77933464015648,342.18441071140376,640.0362546484401,1.260719536819104,1.8354016781485973,{'nom'},{'nom'},17.77933464015648,342.18441071140376,640.0362546484401,1.260719536819104,1.8354016781485973,{'nom'},{'nom'},{'nom'},0,0,0,0,0,0,17,342,640,0,0,0,0,0,0,17,342,640,0,0,0,0,0,0,17,342,640
100,101,{'nom'},17.21816340547739,340.9676484820672,641.8141881124558,1.2167622293365588,1.7779334640156481,{'nom'},{'nom'},17.21816340547739,340.9676484820672,641.8141881124558,1.2167622293365588,1.7779334640156481,{'nom'},{'nom'},17.21816340547739,340.9676484820672,641.8141881124558,1.2167622293365588,1.7779334640156481,{'nom'},{'nom'},{'nom'},0,0,0,0,0,0,17,340,641,0,0,0,0,0,0,17,340,641,0,0,0,0,0,0,17,340,641
101,102,{'nom'},16.670514402438773,339.7934811445581,643.5360044530036,1.1741673375091217,1.7218163405477391,{'nom'},{'nom'},16.670514402438773,339.7934811445581,643.5360044530036,1.1741673375091217,1.7218163405477391,{'nom'},{'nom'},16.670514402438773,339.7934811445581,643.5360044530036,1.1741673375091217,1.7218163405477391,{'nom'},{'nom'},{'nom'},0,0,0,0,0,0,16,339,643,0,0,0,0,0,0,16,339,643,0,0,0,0,0,0,16,339,643
102,103,{'nom'},16.13636938644993,338.66057472030303,645.2030558932474,1.1329064242550329,1.6670514402438772,{'nom'},{'nom'},16.13636938644993,338.66057472030303,645.2030558932474,1.1329064242550329,1.6670514402438772,{'nom'},{'nom'},16.13636938644993,338.66057472030303,645.2030558932474,1.1329064242550329,1.6670514402438772,{'nom'},{'nom'},{'nom'},0,0,0,0,0,0,16,338,645,0,0,0,0,0,0,16,338,645,0,0,0,0,0,0,16,338,645
103,104,{'nom'},15.615682873867783,337.5676242942402,646.8166928318924,1.0929504260628473,1.613636938644993,{'nom'},{'nom'},15.615682873867783,337.5676242942402,646.8166928318924,1.0929504260628473,1.613636938644993,{'nom'},{'nom'},15.615682873867783,337.5676242942402,646.8166928318924,1.0929504260628473,1.613636938644993,{'nom'},{'nom'},{'nom'},0,0,0,0,0,0,15,337,646,0,0,0,0,0,0,15,337,646,0,0,0,0,0,0,15,337,646
104,105,{'nom'},15.108384380373765,336.5133545003474,648.3782611192792,1.05426979389276,1.5615682873867782,{'nom'},{'nom'},15.108384380373765,336.5133545003474,648.3782611192792,1.05426979389276,1.5615682873867782,{'nom'},{'nom'},15.108384380373765,336.5133545003474,648.3782611192792,1.05426979389276,1.5615682873867782,{'nom'},{'nom'},{'nom'},0,0,0,0,0,0,15,336,648,0,0,0,0,0,0,15,336,648,0,0,0,0,0,0,15,336,648
105,106,{'nom'},14.614380564120435,335.4965198785634,649.8890995573165,1.0168346217840458,1.5108384380373765,{'nom'},{'nom'},14.614380564120435,335.4965198785634,649.8890995573165,1.0168346217840458,1.5108384380373765,{'nom'},{'nom'},14.614380564120435,335.4965198785634,649.8890995573165,1.0168346217840458,1.5108384380373765,{'nom'},{'nom'},{'nom'},0,0,0,0,0,0,14,335,649,0,0,0,0,0,0,14,335,649,0,0,0,0,0,0,14,335,649
106,107,{'nom'},14.133557271597056,334.51590511467475,651.3505376137285,0.9806147638886644,1.4614380564120435,{'nom'},{'nom'},14.133557271597056,334.51590511467475,651.3505376137285,0.9806147638886644,1.4614380564120435,{'nom'},{'nom'},14.133557271597056,334.51590511467475,651.3505376137285,0.9806147638886644,1.4614380564120435,{'nom'},{'nom'},{'nom'},0,0,0,0,0,0,14,334,651,0,0,0,0,0,0,14,334,651,0,0,0,0,0,0,14,334,651
107,108,{'nom'},13.665781485077027,333.5703251740351,652.7638933408882,0.9455799406396765,1.4133557271597055,{'nom'},{'nom'},13.665781485077027,333.5703251740351,652.7638933408882,0.9455799406396765,1.4133557271597055,{'nom'},{'nom'},13.665781485077027,333.5703251740351,652.7638933408882,0.9455799406396765,1.4133557271597055,{'nom'},{'nom'},{'nom'},0,0,0,0,0,0,13,333,652,0,0,0,0,0,0,13,333,652,0,0,0,0,0,0,13,333,652
108,109,{'nom'},13.210903171316215,332.65862533928816,654.130471489396,0.9116998347468904,1.3665781485077027,{'nom'},{'nom'},13.210903171316215,332.65862533928816,654.130471489396,0.9116998347468904,1.3665781485077027,{'nom'},{'nom'},13.210903171316215,332.65862533928816,654.130471489396,0.9116998347468904,1.3665781485077027,{'nom'},{'nom'},{'nom'},0,0,0,0,0,0,13,332,654,0,0,0,0,0,0,13,332,654,0,0,0,0,0,0,13,332,654
109,110,{'nom'},12.768757031876692,331.77968116159605,655.4515618065276,0.878944177692099,1.3210903171316215,{'nom'},{'nom'},12.768757031876692,331.77968116159605,655.4515618065276,0.878944177692099,1.3210903171316215,{'nom'},{'nom'},12.768757031876692,331.77968116159605,655.4515618065276,0.878944177692099,1.3210903171316215,{'nom'},{'nom'},{'nom'},0,0,0,0,0,0,12,331,655,0,0,0,0,0,0,12,331,655,0,0,0,0,0,0,12,331,655
110,111,{'nom'},12.33916415606221,330.93239833422285,656.7284375097153,0.8472828273731873,1.2768757031876692,{'nom'},{'nom'},12.33916415606221,330.93239833422285,656.7284375097153,0.8472828273731873,1.2768757031876692,{'nom'},{'nom'},12.33916415606221,330.93239833422285,656.7284375097153,0.8472828273731873,1.2768757031876692,{'nom'},{'nom'},{'nom'},0,0,0,0,0,0,12,330,656,0,0,0,0,0,0,12,330,656,0,0,0,0,0,0,12,330,656
